_id,comment,course,createdAt,rating,updatedAt,user,userId,courseId,reviewId
,,,,2.5,,,785,8,3120
,,,,3,,,786,8,3121
,,,,3.5,,,787,8,3122
,,,,4,,,788,8,3123
,,,,4.5,,,789,8,3124
,,,,5,,,790,8,3125
,,,,1,,,791,8,3126
,,,,1.5,,,792,8,3127
,,,,2,,,793,8,3128
,,,,2.5,,,794,8,3129
,,,,3,,,795,8,3130
,,,,3.5,,,796,8,3131
,,,,4,,,797,8,3132
,,,,1,,,798,8,3133
,,,,1.5,,,799,8,3134
,,,,2,,,800,8,3135
,,,,2.5,,,801,8,3136
,,,,3,,,802,8,3137
,,,,3.5,,,803,8,3138
,,,,4,,,804,8,3139
,,,,4.5,,,805,8,3140
,,,,5,,,806,8,3141
,,,,1,,,807,8,3142
,,,,1,,,808,8,3143
,,,,1.5,,,809,8,3144
,,,,2,,,810,8,3145
,,,,2.5,,,811,8,3146
,,,,3,,,812,8,3147
,,,,3.5,,,813,8,3148
,,,,4,,,814,8,3149
,,,,4.5,,,815,8,3150
,,,,5,,,816,8,3151
,,,,1,,,817,8,3152
,,,,1.5,,,818,8,3153
,,,,2,,,819,8,3154
,,,,2.5,,,820,8,3155
,,,,3,,,821,8,3156
,,,,3.5,,,822,8,3157
,,,,4,,,823,8,3158
,,,,1,,,824,8,3159
,,,,1.5,,,825,8,3160
,,,,2,,,826,8,3161
,,,,2.5,,,827,8,3162
,,,,3,,,828,8,3163
,,,,3.5,,,829,8,3164
,,,,4,,,830,8,3165
,,,,4.5,,,831,8,3166
,,,,5,,,832,8,3167
,,,,1,,,833,8,3168
,,,,1,,,834,8,3169
,,,,1.5,,,835,8,3170
,,,,2,,,836,8,3171
,,,,2.5,,,837,8,3172
,,,,3,,,838,8,3173
,,,,3.5,,,839,8,3174
,,,,4,,,840,8,3175
,,,,4.5,,,841,8,3176
,,,,5,,,842,8,3177
,,,,1,,,843,8,3178
,,,,1.5,,,844,8,3179
,,,,2,,,845,8,3180
,,,,2.5,,,846,8,3181
,,,,3,,,847,8,3182
,,,,3.5,,,848,8,3183
,,,,4,,,849,8,3184
,,,,1,,,850,8,3185
,,,,1.5,,,851,8,3186
,,,,2,,,852,8,3187
,,,,2.5,,,853,8,3188
,,,,3,,,854,8,3189
,,,,3.5,,,855,8,3190
,,,,4,,,856,8,3191
,,,,4.5,,,857,8,3192
,,,,5,,,858,8,3193
,,,,1,,,859,8,3194
,,,,1,,,860,8,3195
,,,,1.5,,,861,8,3196
,,,,2,,,862,8,3197
,,,,2.5,,,863,8,3198
,,,,3,,,864,8,3199
,,,,3.5,,,865,8,3200
,,,,4,,,866,8,3201
,,,,4.5,,,867,8,3202
,,,,5,,,868,8,3203
,,,,1,,,869,8,3204
,,,,1.5,,,870,8,3205
,,,,2,,,871,8,3206
,,,,2.5,,,872,8,3207
,,,,3,,,873,8,3208
,,,,3.5,,,874,8,3209
,,,,4,,,875,8,3210
,,,,1,,,876,8,3211
,,,,1.5,,,877,8,3212
,,,,2,,,878,8,3213
,,,,2.5,,,879,8,3214
,,,,3,,,880,8,3215
,,,,3.5,,,881,8,3216
,,,,4,,,882,8,3217
,,,,4.5,,,883,8,3218
,,,,5,,,884,8,3219
,,,,1,,,885,8,3220
,,,,1,,,886,8,3221
,,,,1.5,,,887,8,3222
,,,,2,,,888,8,3223
,,,,2.5,,,889,8,3224
,,,,3,,,890,8,3225
,,,,3.5,,,891,8,3226
,,,,4,,,892,8,3227
,,,,4.5,,,893,8,3228
,,,,5,,,894,8,3229
,,,,1,,,895,8,3230
,,,,1.5,,,896,8,3231
,,,,2,,,897,8,3232
,,,,2.5,,,898,8,3233
,,,,3,,,899,8,3234
,,,,3.5,,,900,8,3235
,,,,4,,,901,8,3236
,,,,1,,,902,8,3237
,,,,1.5,,,903,8,3238
,,,,2,,,904,8,3239
,,,,2.5,,,905,8,3240
,,,,3,,,906,8,3241
,,,,3.5,,,907,8,3242
,,,,4,,,908,8,3243
,,,,4.5,,,909,8,3244
,,,,5,,,910,8,3245
,,,,1,,,911,8,3246
,,,,1,,,912,8,3247
,,,,1.5,,,913,8,3248
,,,,2,,,914,8,3249
,,,,2.5,,,915,8,3250
,,,,3,,,916,8,3251
,,,,3.5,,,917,8,3252
,,,,4,,,918,8,3253
,,,,4.5,,,919,8,3254
,,,,5,,,920,8,3255
,,,,1,,,921,8,3256
,,,,1.5,,,922,8,3257
,,,,2,,,923,8,3258
,,,,2.5,,,924,8,3259
,,,,3,,,925,8,3260
,,,,3.5,,,926,8,3261
,,,,4,,,927,8,3262
,,,,1,,,928,8,3263
,,,,1.5,,,929,8,3264
,,,,2,,,930,8,3265
,,,,2.5,,,931,8,3266
,,,,3,,,932,8,3267
,,,,3.5,,,933,8,3268
,,,,4,,,934,8,3269
,,,,4.5,,,935,8,3270
,,,,5,,,936,8,3271
,,,,1,,,937,8,3272
,,,,1,,,938,8,3273
,,,,1.5,,,939,8,3274
,,,,2,,,940,8,3275
,,,,2.5,,,941,8,3276
,,,,3,,,942,8,3277
,,,,3.5,,,943,8,3278
,,,,4,,,944,8,3279
,,,,4.5,,,945,8,3280
,,,,5,,,946,8,3281
,,,,1,,,947,8,3282
,,,,1.5,,,948,8,3283
,,,,2,,,949,8,3284
,,,,2.5,,,950,8,3285
,,,,3,,,951,8,3286
,,,,3.5,,,952,8,3287
,,,,4,,,953,8,3288
,,,,1,,,954,8,3289
,,,,1.5,,,955,8,3290
,,,,2,,,956,8,3291
,,,,2.5,,,957,8,3292
,,,,3,,,958,8,3293
,,,,3.5,,,959,8,3294
,,,,4,,,960,9,3295
,,,,4.5,,,961,9,3296
,,,,5,,,962,9,3297
,,,,1,,,963,9,3298
,,,,1,,,964,9,3299
,,,,1.5,,,965,9,3300
,,,,2,,,966,9,3301
,,,,2.5,,,967,9,3302
,,,,3,,,968,9,3303
,,,,3.5,,,969,9,3304
,,,,4,,,970,9,3305
,,,,4.5,,,971,9,3306
,,,,5,,,972,9,3307
,,,,1,,,973,9,3308
,,,,1.5,,,974,9,3309
,,,,2,,,975,9,3310
,,,,2.5,,,976,9,3311
,,,,3,,,977,9,3312
,,,,3.5,,,978,9,3313
,,,,4,,,979,9,3314
,,,,1,,,980,9,3315
,,,,1.5,,,981,9,3316
,,,,2,,,982,9,3317
,,,,2.5,,,983,9,3318
,,,,3,,,984,9,3319
,,,,3.5,,,985,9,3320
,,,,4,,,986,9,3321
,,,,4.5,,,987,9,3322
,,,,5,,,988,9,3323
,,,,1,,,989,9,3324
,,,,1,,,990,9,3325
,,,,1.5,,,991,9,3326
,,,,2,,,992,9,3327
,,,,2.5,,,993,9,3328
,,,,3,,,994,9,3329
,,,,3.5,,,995,9,3330
,,,,4,,,996,9,3331
,,,,4.5,,,997,9,3332
,,,,5,,,998,9,3333
,,,,1,,,999,9,3334
,,,,1.5,,,1000,9,3335
,,,,2,,,1001,9,3336
,,,,2.5,,,1002,9,3337
,,,,3,,,1003,9,3338
,,,,3.5,,,1004,9,3339
,,,,4,,,1005,9,3340
,,,,1,,,1006,9,3341
,,,,1.5,,,1007,9,3342
,,,,2,,,1008,9,3343
,,,,2.5,,,1009,9,3344
,,,,3,,,1010,9,3345
,,,,3.5,,,1011,9,3346
,,,,4,,,1012,9,3347
,,,,4.5,,,1013,9,3348
,,,,5,,,1014,9,3349
,,,,1,,,1015,9,3350
,,,,1,,,1016,9,3351
,,,,1.5,,,1017,9,3352
,,,,2,,,1018,9,3353
,,,,2.5,,,1019,9,3354
,,,,3,,,1020,9,3355
,,,,3.5,,,1021,9,3356
,,,,4,,,1022,9,3357
,,,,4.5,,,1023,9,3358
,,,,5,,,1024,9,3359
,,,,1,,,1025,9,3360
,,,,1.5,,,1026,9,3361
,,,,2,,,1027,9,3362
,,,,2.5,,,1028,9,3363
,,,,3,,,1029,9,3364
,,,,3.5,,,1030,9,3365
,,,,4,,,1031,9,3366
,,,,1,,,1032,9,3367
,,,,1.5,,,1033,9,3368
,,,,2,,,1034,9,3369
,,,,2.5,,,1035,9,3370
,,,,3,,,1036,9,3371
,,,,3.5,,,1037,9,3372
,,,,4,,,1038,9,3373
,,,,4.5,,,1039,9,3374
,,,,5,,,1040,9,3375
,,,,1,,,1041,9,3376
,,,,1,,,1042,9,3377
,,,,1.5,,,1043,9,3378
,,,,2,,,1044,9,3379
,,,,2.5,,,1045,9,3380
,,,,3,,,1046,9,3381
,,,,3.5,,,1047,9,3382
,,,,4,,,1048,9,3383
,,,,4.5,,,1049,9,3384
,,,,5,,,1050,9,3385
,,,,1,,,1051,9,3386
,,,,1.5,,,1052,9,3387
,,,,2,,,1053,9,3388
,,,,2.5,,,1054,9,3389
,,,,3,,,1055,9,3390
,,,,3.5,,,1056,9,3391
,,,,4,,,1057,9,3392
,,,,1,,,1058,9,3393
,,,,1.5,,,1059,9,3394
,,,,2,,,1060,9,3395
,,,,2.5,,,1061,9,3396
,,,,3,,,1062,9,3397
,,,,3.5,,,1063,9,3398
,,,,4,,,1064,9,3399
,,,,4.5,,,1065,9,3400
,,,,5,,,1066,9,3401
,,,,1,,,1067,9,3402
,,,,1,,,1068,9,3403
,,,,1.5,,,1069,9,3404
,,,,2,,,1070,9,3405
,,,,2.5,,,1071,9,3406
,,,,3,,,1072,9,3407
,,,,3.5,,,1073,9,3408
,,,,4,,,1074,9,3409
,,,,4.5,,,1075,9,3410
,,,,5,,,1076,9,3411
,,,,1,,,1077,9,3412
,,,,1.5,,,1078,9,3413
,,,,2,,,1079,9,3414
,,,,2.5,,,1080,9,3415
,,,,3,,,1081,9,3416
,,,,3.5,,,1082,9,3417
,,,,4,,,1083,9,3418
,,,,1,,,1084,9,3419
,,,,1.5,,,1085,9,3420
,,,,2,,,1086,9,3421
,,,,2.5,,,1087,9,3422
,,,,3,,,1088,9,3423
,,,,3.5,,,1089,9,3424
,,,,4,,,1090,9,3425
,,,,4.5,,,1091,9,3426
,,,,5,,,1092,9,3427
,,,,1,,,1093,9,3428
,,,,1,,,1094,9,3429
,,,,1.5,,,1095,9,3430
,,,,2,,,1096,9,3431
,,,,2.5,,,1097,9,3432
,,,,3,,,1098,9,3433
,,,,3.5,,,1099,9,3434
,,,,4,,,1100,9,3435
,,,,4.5,,,1101,9,3436
,,,,5,,,1102,9,3437
,,,,1,,,1103,9,3438
,,,,1.5,,,1104,9,3439
,,,,2,,,1105,9,3440
,,,,2.5,,,1106,9,3441
,,,,3,,,1107,9,3442
,,,,3.5,,,1108,9,3443
,,,,4,,,1109,9,3444
,,,,1,,,1110,9,3445
,,,,1.5,,,1111,9,3446
,,,,2,,,1112,9,3447
,,,,2.5,,,1113,9,3448
,,,,3,,,1114,9,3449
,,,,3.5,,,1115,9,3450
,,,,4,,,1116,9,3451
,,,,4.5,,,1117,9,3452
,,,,5,,,1118,9,3453
,,,,1,,,1119,9,3454
,,,,1,,,1120,9,3455
,,,,1.5,,,1121,9,3456
,,,,2,,,1122,9,3457
,,,,2.5,,,1123,9,3458
,,,,3,,,1124,9,3459
,,,,3.5,,,1125,9,3460
,,,,4,,,1126,9,3461
,,,,4.5,,,1127,9,3462
,,,,5,,,1128,9,3463
,,,,1,,,1129,9,3464
,,,,1.5,,,1130,9,3465
,,,,2,,,1131,9,3466
,,,,2.5,,,1132,9,3467
,,,,3,,,1133,9,3468
,,,,3.5,,,1134,9,3469
,,,,4,,,1135,9,3470
,,,,1,,,1136,9,3471
,,,,1.5,,,1137,9,3472
,,,,2,,,1138,9,3473
,,,,2.5,,,1139,9,3474
,,,,3,,,1140,9,3475
,,,,3.5,,,1141,9,3476
,,,,4,,,1142,9,3477
,,,,4.5,,,1143,9,3478
,,,,5,,,1144,9,3479
,,,,1,,,1145,9,3480
,,,,1,,,1146,9,3481
,,,,1.5,,,1147,9,3482
,,,,2,,,1148,9,3483
,,,,2.5,,,1149,9,3484
,,,,3,,,1150,9,3485
,,,,3.5,,,1151,9,3486
,,,,4,,,1152,9,3487
,,,,4.5,,,1153,9,3488
,,,,5,,,1154,9,3489
,,,,1,,,1155,9,3490
,,,,1.5,,,1156,9,3491
,,,,2,,,1157,9,3492
,,,,2.5,,,1158,9,3493
,,,,3,,,1159,9,3494
,,,,3.5,,,1160,9,3495
,,,,4,,,1161,9,3496
,,,,1,,,1162,9,3497
,,,,1.5,,,1163,9,3498
,,,,2,,,1164,9,3499
,,,,2.5,,,1165,9,3500
,,,,3,,,1166,9,3501
,,,,3.5,,,1167,9,3502
,,,,4,,,1168,9,3503
,,,,4.5,,,1169,9,3504
,,,,5,,,1170,9,3505
,,,,1,,,1171,9,3506
,,,,1,,,1172,9,3507
,,,,1.5,,,1173,9,3508
,,,,2,,,1174,9,3509
,,,,2.5,,,1175,9,3510
,,,,3,,,1176,9,3511
,,,,3.5,,,1177,9,3512
,,,,4,,,1178,9,3513
,,,,4.5,,,1179,9,3514
,,,,5,,,1180,9,3515
,,,,1,,,1181,9,3516
,,,,1.5,,,1182,9,3517
,,,,2,,,1183,9,3518
,,,,2.5,,,1184,9,3519
,,,,3,,,1185,9,3520
,,,,3.5,,,1186,9,3521
,,,,4,,,1187,9,3522
,,,,1,,,1188,9,3523
,,,,1.5,,,1189,9,3524
,,,,2,,,1190,9,3525
,,,,2.5,,,1191,9,3526
,,,,3,,,1192,9,3527
,,,,3.5,,,1193,9,3528
,,,,4,,,1194,9,3529
,,,,4.5,,,1195,9,3530
,,,,5,,,1196,9,3531
,,,,1,,,1197,9,3532
,,,,1,,,1198,9,3533
,,,,1.5,,,1199,9,3534
,,,,2,,,1200,9,3535
,,,,2.5,,,1201,9,3536
,,,,3,,,1202,9,3537
,,,,3.5,,,1203,9,3538
,,,,4,,,1204,9,3539
,,,,4.5,,,1205,9,3540
,,,,5,,,1206,9,3541
,,,,1,,,1207,9,3542
,,,,1.5,,,1208,9,3543
,,,,2,,,1209,9,3544
,,,,2.5,,,1210,9,3545
,,,,3,,,1211,9,3546
,,,,3.5,,,1212,9,3547
,,,,4,,,1213,9,3548
,,,,1,,,1214,9,3549
,,,,1.5,,,1215,9,3550
,,,,2,,,1216,9,3551
,,,,2.5,,,1217,9,3552
,,,,3,,,1218,9,3553
,,,,3.5,,,1219,9,3554
,,,,4,,,1220,9,3555
,,,,4.5,,,1221,9,3556
,,,,5,,,1222,9,3557
,,,,1,,,1223,9,3558
,,,,1,,,1224,9,3559
,,,,1.5,,,1225,9,3560
,,,,2,,,1226,9,3561
,,,,2.5,,,1227,9,3562
,,,,3,,,1228,9,3563
,,,,3.5,,,1229,9,3564
,,,,4,,,1230,9,3565
,,,,4.5,,,1231,9,3566
,,,,5,,,1232,9,3567
,,,,1,,,1233,9,3568
,,,,1.5,,,1234,9,3569
,,,,2,,,1235,9,3570
,,,,2.5,,,1236,9,3571
,,,,3,,,1237,9,3572
,,,,3.5,,,1238,9,3573
,,,,4,,,1239,9,3574
,,,,1,,,1240,9,3575
,,,,1.5,,,1241,9,3576
,,,,2,,,1242,9,3577
,,,,2.5,,,1243,9,3578
,,,,3,,,1244,9,3579
,,,,3.5,,,1245,9,3580
,,,,4,,,1246,9,3581
,,,,4.5,,,1247,9,3582
,,,,5,,,1248,9,3583
,,,,1,,,1249,9,3584
,,,,1,,,1250,9,3585
,,,,1.5,,,1251,9,3586
,,,,2,,,1252,9,3587
,,,,2.5,,,1253,9,3588
,,,,3,,,1254,9,3589
,,,,3.5,,,1255,9,3590
,,,,4,,,1256,9,3591
,,,,4.5,,,1257,9,3592
,,,,5,,,1258,9,3593
,,,,1,,,1259,9,3594
,,,,1.5,,,1260,9,3595
,,,,2,,,1261,9,3596
,,,,2.5,,,1262,9,3597
,,,,3,,,1263,9,3598
,,,,3.5,,,1264,9,3599
,,,,4,,,1265,9,3600
,,,,1,,,1266,9,3601
,,,,1.5,,,1267,9,3602
,,,,2,,,1268,9,3603
,,,,2.5,,,1269,9,3604
,,,,3,,,1270,9,3605
,,,,3.5,,,1271,9,3606
,,,,4,,,1272,9,3607
,,,,4.5,,,1273,9,3608
,,,,5,,,1274,9,3609
,,,,1,,,1275,9,3610
,,,,1,,,1276,9,3611
,,,,1.5,,,1277,9,3612
,,,,2,,,1278,9,3613
,,,,2.5,,,1279,9,3614
,,,,3,,,1280,9,3615
,,,,3.5,,,1281,9,3616
,,,,4,,,1282,9,3617
,,,,4.5,,,1283,9,3618
,,,,5,,,1284,9,3619
,,,,1,,,1285,9,3620
,,,,1.5,,,1286,9,3621
,,,,2,,,1287,9,3622
,,,,2.5,,,1288,9,3623
,,,,3,,,1289,9,3624
,,,,3.5,,,1290,9,3625
,,,,4,,,1291,9,3626
,,,,1,,,1292,9,3627
,,,,1.5,,,1293,9,3628
,,,,2,,,1294,9,3629
,,,,2.5,,,1295,9,3630
,,,,3,,,1296,9,3631
,,,,3.5,,,1297,9,3632
,,,,4,,,1298,9,3633
,,,,4.5,,,1299,9,3634
,,,,5,,,1300,9,3635
,,,,1,,,1301,9,3636
,,,,1,,,1302,9,3637
,,,,1.5,,,1303,9,3638
,,,,2,,,1304,9,3639
,,,,2.5,,,1305,9,3640
,,,,3,,,1306,9,3641
,,,,3.5,,,1307,9,3642
,,,,4,,,1308,9,3643
,,,,4.5,,,1309,9,3644
,,,,5,,,1310,9,3645
,,,,1,,,1311,9,3646
,,,,1.5,,,1312,9,3647
,,,,2,,,1313,9,3648
,,,,2.5,,,1314,9,3649
,,,,3,,,1315,9,3650
,,,,3.5,,,1316,10,3651
,,,,4,,,1317,10,3652
,,,,1,,,1318,10,3653
,,,,1.5,,,1319,10,3654
,,,,2,,,1320,10,3655
,,,,2.5,,,1321,10,3656
,,,,3,,,1322,10,3657
,,,,3.5,,,1323,10,3658
,,,,4,,,1324,10,3659
,,,,4.5,,,1325,10,3660
,,,,5,,,1326,10,3661
,,,,1,,,1327,10,3662
,,,,1,,,1328,10,3663
,,,,1.5,,,1329,10,3664
,,,,2,,,1330,10,3665
,,,,2.5,,,1331,10,3666
,,,,3,,,1332,10,3667
,,,,3.5,,,1333,10,3668
,,,,4,,,1334,10,3669
,,,,4.5,,,1335,10,3670
,,,,5,,,1336,10,3671
,,,,1,,,1337,10,3672
,,,,1.5,,,1338,10,3673
,,,,2,,,1339,10,3674
,,,,2.5,,,1340,10,3675
,,,,3,,,1341,10,3676
,,,,3.5,,,1342,10,3677
,,,,4,,,1343,10,3678
,,,,1,,,1344,10,3679
,,,,1.5,,,1345,10,3680
,,,,2,,,1346,10,3681
,,,,2.5,,,1347,10,3682
,,,,3,,,1348,10,3683
,,,,3.5,,,1349,10,3684
,,,,4,,,1350,10,3685
,,,,4.5,,,1351,10,3686
,,,,5,,,1352,10,3687
,,,,1,,,1353,10,3688
,,,,1,,,1354,10,3689
,,,,1.5,,,1355,10,3690
,,,,2,,,1356,10,3691
,,,,2.5,,,1357,10,3692
,,,,3,,,1358,10,3693
,,,,3.5,,,1359,10,3694
,,,,4,,,1360,10,3695
,,,,4.5,,,1361,10,3696
,,,,5,,,1362,10,3697
,,,,1,,,1363,10,3698
,,,,1.5,,,1364,10,3699
,,,,2,,,1365,10,3700
,,,,2.5,,,1366,10,3701
,,,,3,,,1367,10,3702
,,,,3.5,,,1368,10,3703
,,,,4,,,1369,10,3704
,,,,1,,,1370,10,3705
,,,,1.5,,,1371,10,3706
,,,,2,,,1372,10,3707
,,,,2.5,,,1373,10,3708
,,,,3,,,1374,10,3709
,,,,3.5,,,1375,10,3710
,,,,4,,,1376,10,3711
,,,,4.5,,,1377,10,3712
,,,,5,,,1378,10,3713
,,,,1,,,1379,10,3714
,,,,1,,,1380,10,3715
,,,,1.5,,,1381,10,3716
,,,,2,,,1382,10,3717
,,,,2.5,,,1383,10,3718
,,,,3,,,1384,10,3719
,,,,3.5,,,1385,10,3720
,,,,4,,,1386,10,3721
,,,,4.5,,,1387,10,3722
,,,,5,,,1388,10,3723
,,,,1,,,1389,10,3724
,,,,1.5,,,1390,10,3725
,,,,2,,,1391,10,3726
,,,,2.5,,,1392,10,3727
,,,,3,,,1393,10,3728
,,,,3.5,,,1394,10,3729
,,,,4,,,1395,10,3730
,,,,1,,,1396,10,3731
,,,,1.5,,,1397,10,3732
,,,,2,,,1398,10,3733
,,,,2.5,,,1399,10,3734
,,,,3,,,1400,10,3735
,,,,3.5,,,1401,10,3736
,,,,4,,,1402,10,3737
,,,,4.5,,,1403,10,3738
,,,,5,,,1404,10,3739
,,,,1,,,1405,10,3740
,,,,1,,,1406,10,3741
,,,,1.5,,,1407,10,3742
,,,,2,,,1408,10,3743
,,,,2.5,,,1409,10,3744
,,,,3,,,1410,10,3745
,,,,3.5,,,1411,10,3746
,,,,4,,,1412,10,3747
,,,,4.5,,,1413,10,3748
,,,,5,,,1414,10,3749
,,,,1,,,1415,10,3750
,,,,1.5,,,1416,10,3751
,,,,2,,,1417,10,3752
,,,,2.5,,,1418,10,3753
,,,,3,,,1419,10,3754
,,,,3.5,,,1420,10,3755
,,,,4,,,1421,10,3756
,,,,1,,,1422,10,3757
,,,,1.5,,,1423,10,3758
,,,,2,,,1424,10,3759
,,,,2.5,,,1425,10,3760
,,,,3,,,1426,10,3761
,,,,3.5,,,1427,10,3762
,,,,4,,,1428,10,3763
,,,,4.5,,,1429,10,3764
,,,,5,,,1430,10,3765
,,,,1,,,1431,10,3766
,,,,1,,,1432,10,3767
,,,,1.5,,,1433,10,3768
,,,,2,,,1434,10,3769
,,,,2.5,,,1435,10,3770
,,,,3,,,1436,10,3771
,,,,3.5,,,1437,10,3772
,,,,4,,,1438,10,3773
,,,,4.5,,,1439,10,3774
,,,,5,,,1440,10,3775
,,,,1,,,1441,10,3776
,,,,1.5,,,1442,10,3777
,,,,2,,,1443,10,3778
,,,,2.5,,,1444,10,3779
,,,,3,,,1445,10,3780
,,,,3.5,,,1446,10,3781
,,,,4,,,1447,10,3782
,,,,1,,,1448,10,3783
,,,,1.5,,,1449,10,3784
,,,,2,,,1450,10,3785
,,,,2.5,,,1451,10,3786
,,,,3,,,1452,10,3787
,,,,3.5,,,1453,10,3788
,,,,4,,,1454,10,3789
,,,,4.5,,,1455,10,3790
,,,,5,,,1456,10,3791
,,,,1,,,1457,10,3792
,,,,1,,,1458,10,3793
,,,,1.5,,,1459,10,3794
,,,,2,,,1460,10,3795
,,,,2.5,,,1461,10,3796
,,,,3,,,1462,10,3797
,,,,3.5,,,1463,10,3798
,,,,4,,,1464,10,3799
,,,,4.5,,,1465,10,3800
,,,,5,,,1466,10,3801
,,,,1,,,1467,10,3802
,,,,1.5,,,1468,10,3803
,,,,2,,,1469,10,3804
,,,,2.5,,,1470,10,3805
,,,,3,,,1471,10,3806
,,,,3.5,,,1472,10,3807
,,,,4,,,1473,10,3808
,,,,1,,,1474,10,3809
,,,,1.5,,,1475,10,3810
,,,,2,,,1476,10,3811
,,,,2.5,,,1477,10,3812
,,,,3,,,1478,10,3813
,,,,3.5,,,1479,10,3814
,,,,4,,,1480,10,3815
,,,,4.5,,,1481,10,3816
,,,,5,,,1482,10,3817
,,,,1,,,1483,10,3818
,,,,1,,,1484,10,3819
,,,,1.5,,,1485,10,3820
,,,,2,,,1486,10,3821
,,,,2.5,,,1487,10,3822
,,,,3,,,1488,10,3823
,,,,3.5,,,1489,10,3824
,,,,4,,,1490,10,3825
,,,,4.5,,,1491,10,3826
,,,,5,,,1492,10,3827
,,,,1,,,1493,10,3828
,,,,1.5,,,1494,10,3829
,,,,2,,,1495,10,3830
,,,,2.5,,,1496,10,3831
,,,,3,,,1497,10,3832
,,,,3.5,,,1498,10,3833
,,,,4,,,1499,10,3834
,,,,1,,,1500,10,3835
,,,,1.5,,,1501,10,3836
,,,,2,,,1502,10,3837
,,,,2.5,,,1503,10,3838
,,,,3,,,1504,10,3839
,,,,3.5,,,1505,10,3840
,,,,4,,,1506,10,3841
,,,,4.5,,,1507,10,3842
,,,,5,,,1508,10,3843
,,,,1,,,1509,10,3844
,,,,1,,,1510,10,3845
,,,,1.5,,,1511,10,3846
,,,,2,,,1512,10,3847
,,,,2.5,,,1513,10,3848
,,,,3,,,1514,10,3849
,,,,3.5,,,1515,10,3850
,,,,4,,,1516,10,3851
,,,,4.5,,,1517,10,3852
,,,,5,,,1518,10,3853
,,,,1,,,1519,10,3854
,,,,1.5,,,1520,10,3855
,,,,2,,,1521,10,3856
,,,,2.5,,,1522,10,3857
,,,,3,,,1523,10,3858
,,,,3.5,,,1524,10,3859
,,,,4,,,1525,10,3860
,,,,1,,,1526,10,3861
,,,,1.5,,,1527,10,3862
,,,,2,,,1528,10,3863
,,,,2.5,,,1529,10,3864
,,,,3,,,1530,10,3865
,,,,3.5,,,1531,10,3866
,,,,4,,,1532,10,3867
,,,,4.5,,,1533,10,3868
,,,,5,,,1534,10,3869
,,,,1,,,1535,10,3870
,,,,1,,,1536,10,3871
,,,,1.5,,,1537,10,3872
,,,,2,,,1538,10,3873
,,,,2.5,,,1539,10,3874
,,,,3,,,1540,10,3875
,,,,3.5,,,1541,10,3876
,,,,4,,,1542,10,3877
,,,,4.5,,,1543,10,3878
,,,,5,,,1544,10,3879
,,,,1,,,1545,10,3880
,,,,1.5,,,1546,10,3881
,,,,2,,,1547,10,3882
,,,,2.5,,,1548,10,3883
,,,,3,,,1549,10,3884
,,,,3.5,,,1550,10,3885
,,,,4,,,1551,10,3886
,,,,1,,,1552,10,3887
,,,,1.5,,,1553,10,3888
,,,,2,,,1554,10,3889
,,,,2.5,,,1555,10,3890
,,,,3,,,1556,10,3891
,,,,3.5,,,1557,10,3892
,,,,4,,,1558,10,3893
,,,,4.5,,,1559,10,3894
,,,,5,,,1560,10,3895
,,,,1,,,1561,10,3896
,,,,1,,,1562,10,3897
,,,,1.5,,,1563,10,3898
,,,,2,,,1564,10,3899
,,,,2.5,,,1565,10,3900
,,,,3,,,1566,10,3901
,,,,3.5,,,1567,10,3902
,,,,4,,,1568,10,3903
,,,,4.5,,,1569,10,3904
,,,,5,,,1570,10,3905
,,,,1,,,1571,10,3906
,,,,1.5,,,1572,10,3907
,,,,2,,,1573,10,3908
,,,,2.5,,,1574,10,3909
,,,,3,,,1575,10,3910
,,,,3.5,,,1576,10,3911
,,,,4,,,1577,10,3912
,,,,1,,,1578,10,3913
,,,,1.5,,,1579,10,3914
,,,,2,,,1580,10,3915
,,,,2.5,,,1581,10,3916
,,,,3,,,1582,10,3917
,,,,3.5,,,1583,10,3918
,,,,4,,,1584,10,3919
,,,,4.5,,,1585,10,3920
,,,,5,,,1586,10,3921
,,,,1,,,1587,10,3922
,,,,1,,,1588,10,3923
,,,,1.5,,,1589,10,3924
,,,,2,,,1590,10,3925
,,,,2.5,,,1591,10,3926
,,,,3,,,1592,10,3927
,,,,3.5,,,1593,10,3928
,,,,4,,,1594,10,3929
,,,,4.5,,,1595,10,3930
,,,,5,,,1596,10,3931
,,,,1,,,1597,10,3932
,,,,1.5,,,1598,10,3933
,,,,2,,,1599,10,3934
,,,,2.5,,,1600,10,3935
,,,,3,,,1601,10,3936
,,,,3.5,,,1602,10,3937
,,,,4,,,1603,10,3938
,,,,1,,,1604,10,3939
,,,,1.5,,,1605,10,3940
,,,,2,,,1606,10,3941
,,,,2.5,,,1607,10,3942
,,,,3,,,1608,10,3943
,,,,3.5,,,1609,10,3944
,,,,4,,,1610,10,3945
,,,,4.5,,,1611,10,3946
,,,,5,,,1612,10,3947
,,,,1,,,1613,10,3948
,,,,1,,,1614,10,3949
,,,,1.5,,,1615,10,3950
,,,,2,,,1616,10,3951
,,,,2.5,,,1617,10,3952
,,,,3,,,1618,10,3953
,,,,3.5,,,1619,10,3954
,,,,4,,,1620,10,3955
,,,,4.5,,,1621,10,3956
,,,,5,,,1622,10,3957
,,,,1,,,1623,10,3958
,,,,1.5,,,1624,10,3959
,,,,2,,,1625,10,3960
